0,94
1,187
2,340
3,1
4,257
5,6
6,251
7,125
8,5
9,136
10,254
11,10
12,139
13,90
14,236
15,10929
16,1
17,215
18,5
19,17
20,220
21,175
22,244
23,102
24,184
25,13
26,133
27,168
28,132
29,168
30,191
31,155
32,188
33,197
34,192
35,151
36,267
37,169
38,217
39,422
40,241
41,188
42,191
43,104
44,145
45,244
46,133
47,188
48,425
49,185
50,136
51,214
52,212
53,168
54,144
55,196
56,139
57,98
58,97
59,282
60,129
61,160
62,222
63,169
64,320
65,91
66,219
67,166
68,270
69,177
70,320
71,236
72,155
73,4
74,354
75,1
76,96
77,1
78,211
79,197
80,129
81,382
82,184
83,150
84,270
85,173
86,249
87,179
88,149
89,115
90,165
91,157
92,290
93,272
94,324
95,314
96,197
97,140
98,338
99,319
100,111
101,274
102,112
103,132
104,243
105,118
106,245
107,209
108,158
109,176
110,141
111,152
112,318
113,399
114,180
115,136
116,254
117,305
118,121
119,246
120,219
121,128
122,127
123,121
124,160
125,248
126,208
127,333
128,199
129,94
130,335
131,241
132,214
133,195
134,110
135,131
136,172
137,125
138,231
139,83
140,195
141,116
142,192
143,250
144,271
145,305
146,283
147,162
148,174
149,148
150,217
151,330
152,120
153,274
154,293
155,221
156,372
157,90
158,130
159,108
160,206
161,217
162,126
163,335
164,258
165,249
166,157
167,112
168,228
169,267
170,217
171,191
172,169
173,243
174,224
175,128
176,280
177,114
178,111
179,149
180,318
181,128
182,120
183,208
184,381
185,207
186,283
187,186
188,179
189,98
190,140
191,212
192,177
193,61
194,129
195,141
196,300
197,289
198,138
199,226
200,214
201,272
202,260
203,273
204,231
205,195
206,183
207,167
208,104
209,75
210,250
211,201
212,258
213,108
214,112
215,155
216,153
217,143
218,114
219,237
220,187
221,211
222,273
223,196
224,122
225,210
226,154
227,145
228,138
229,336
230,212
231,122
232,263
233,252
234,162
235,304
236,165
237,185
238,246
239,351
240,174
241,225
242,124
243,200
244,206
245,150
246,169
247,382
248,142
249,1581
250,102
251,119
252,207
253,249
254,143
255,168
256,267
257,182
258,97
259,150
260,271
261,123
262,139
263,186
264,80
265,189
266,128
267,291
268,162
269,157
270,129
271,82
272,476
273,308
274,105
275,103
276,217
277,123
278,142
279,178
280,197
281,199
282,135
283,171
284,131
285,171
286,138
287,116
288,101
289,105
290,129
291,307
292,114
293,95
294,143
295,123
296,134
297,122
298,411
299,201
300,159
301,263
302,83
303,140
304,118
305,176
306,83
307,87
308,147
309,153
310,99
311,225
312,382
313,273
314,89
315,98
316,120
317,135
318,310
319,263
320,237
321,126
322,109
323,187
324,273
325,208
326,96
327,248
328,173
329,149
330,127
331,308
332,198
333,201
334,181
335,264
336,242
337,235
338,186
339,144
340,198
341,210
342,251
343,245
344,124
345,194
346,366
347,243
348,49
349,232
350,141
351,192
352,131
353,150
354,144
355,70
356,336
357,538
358,147
359,132
360,204
361,156
362,123
363,181
364,157
365,206
366,311
367,135
368,284
369,191
370,198
371,195
372,182
373,103
374,160
375,121
376,93
377,257
378,189
379,184
380,283
381,125
382,126
383,150
384,159
385,231
386,255
387,192
388,131
389,360
390,193
391,191
392,209
393,194
394,191
395,165
396,184
397,252
398,128
399,153
400,165
401,111
402,226
403,146
404,281
405,134
406,189
407,89
408,318
409,159
410,112
411,246
412,126
413,111
414,189
415,142
416,123
417,576
418,200
419,113
420,336
421,213
422,86
423,152
424,165
425,209
426,157
427,242
428,355
429,311
430,191
431,103
432,163
433,133
434,150
435,416
436,280
437,179
438,186
439,150
440,120
441,232
442,169
443,104
444,132
445,368
446,181
447,144
448,200
449,167
450,238
451,204
452,82
453,294
454,116
455,241
456,191
457,81
458,180
459,423
460,205
461,266
462,128
463,223
464,109
465,144
466,140
467,266
468,259
469,167
470,126
471,128
472,189
473,225
474,180
475,199
476,216
477,150
478,227
479,130
480,140
481,120
482,297
483,337
484,229
485,111
486,131
487,245
488,310
489,182
490,127
491,104
492,129
493,334
494,106
495,142
496,231
497,303
498,183
499,217
