0,106
1,5948
2,193
3,132
4,215
5,281
6,258
7,63
8,105
9,201
10,194
11,268
12,182
13,117
14,15
15,202
16,113
17,186
18,156
19,236
20,207
21,137
22,222
23,191
24,366
25,155
26,473
27,118
28,124
29,160
30,196
31,159
32,228
33,293
34,382
35,236
36,237
37,146
38,145
39,204
40,109
41,265
42,384
43,133
44,121
45,193
46,171
47,129
48,175
49,189
50,158
51,95
52,114
53,229
54,211
55,154
56,358
57,217
58,140
59,213
60,117
61,61
62,134
63,178
64,136
65,160
66,321
67,228
68,106
69,149
70,100
71,138
72,195
73,333
74,211
75,170
76,162
77,107
78,131
79,677
80,350
81,94
82,84
83,267
84,246
85,144
86,153
87,138
88,91
89,259
90,161
91,264
92,181
93,222
94,219
95,306
96,172
97,145
98,68
99,137
100,154
101,113
102,143
103,581
104,125
105,175
106,209
107,181
108,209
109,114
110,205
111,172
112,195
113,181
114,582
115,163
116,189
117,181
118,1
119,89
120,327
121,109
122,149
123,119
124,203
125,387
126,105
127,226
128,152
129,221
130,97
131,164
132,280
133,119
134,122
135,127
136,191
137,162
138,178
139,267
140,223
141,166
142,340
143,263
144,252
145,288
146,103
147,194
148,150
149,199
150,170
151,159
152,172
153,405
154,125
155,125
156,128
157,356
158,188
159,362
160,246
161,236
162,416
163,2205
164,433
165,218
166,162
167,58
168,146
169,144
170,69
171,138
172,149
173,124
174,386
175,169
176,129
177,56
178,542
179,201
180,177
181,136
182,124
183,213
184,263
185,328
186,85
187,124
188,161
189,109
190,122
191,106
192,172
193,456
194,94
195,223
196,107
197,125
198,176
199,119
200,98
201,187
202,313
203,98
204,273
205,175
206,410
207,270
208,113
209,154
210,178
211,149
212,175
213,126
214,176
215,248
216,113
217,164
218,374
219,172
220,308
221,564
222,174
223,153
224,100
225,156
226,132
227,165
228,153
229,201
230,412
231,122
232,333
233,394
234,93
235,313
236,384
237,168
238,274
239,197
240,151
241,245
242,157
243,299
244,176
245,178
246,192
247,107
248,263
249,270
250,213
251,226
252,168
253,340
254,134
255,134
256,220
257,197
258,209
259,314
260,129
261,180
262,129
263,433
264,152
265,151
266,154
267,195
268,127
269,196
270,165
271,354
272,205
273,165
274,167
275,215
276,411
277,142
278,83
279,272
280,194
281,224
282,456
283,422
284,173
285,161
286,154
287,170
288,149
289,185
290,102
291,409
292,82
293,317
294,235
295,267
296,90
297,259
298,216
299,151
300,208
301,160
302,186
303,285
304,242
305,150
306,309
307,125
308,69
309,336
310,117
311,165
312,87
313,190
314,141
315,88
316,144
317,258
318,99
319,114
320,151
321,153
322,161
323,204
324,192
325,138
326,177
327,304
328,217
329,225
330,217
331,97
332,150
333,174
334,284
335,377
336,131
337,229
338,103
339,220
340,273
341,297
342,114
343,90
344,250
345,115
346,108
347,158
348,189
349,101
350,212
351,182
352,292
353,455
354,261
355,249
356,279
357,261
358,121
359,209
360,336
361,207
362,280
363,267
364,183
365,315
366,244
367,145
368,178
369,210
370,160
371,213
372,152
373,231
374,217
375,187
376,220
377,244
378,68
379,113
380,123
381,208
382,155
383,89
384,171
385,106
386,175
387,337
388,231
389,189
390,135
391,182
392,216
393,180
394,295
395,168
396,137
397,191
398,113
399,140
400,221
401,207
402,225
403,227
404,120
405,95
406,149
407,225
408,283
409,253
410,588
411,226
412,243
413,315
414,151
415,195
416,314
417,337
418,125
419,188
420,135
421,109
422,316
423,195
424,145
425,206
426,180
427,131
428,195
429,212
430,209
431,170
432,130
433,300
434,144
435,187
436,225
437,69
438,176
439,187
440,148
441,137
442,125
443,212
444,202
445,164
446,247
447,160
448,187
449,83
450,183
451,327
452,191
453,139
454,147
455,254
456,196
457,156
458,99
459,189
460,139
461,133
462,153
463,245
464,163
465,283
466,305
467,121
468,119
469,177
470,113
471,107
472,239
473,202
474,235
475,210
476,144
477,227
478,386
479,297
480,206
481,167
482,187
483,166
484,194
485,89
486,105
487,175
488,150
489,199
490,234
491,145
492,115
493,68
494,333
495,238
496,158
497,279
498,250
499,205
