0,20
1,22
2,13
3,5
4,8
5,12
6,12
7,13
8,9
9,14
10,13
11,10
12,11
13,17
14,10
15,13
16,17
17,11
18,6
19,19
20,15
21,18
22,11
23,23
24,17
25,6
26,11
27,14
28,9
29,15
30,6
31,6
32,14
33,14
34,8
35,10
36,7
37,9
38,13
39,13
40,14
41,10
42,10
43,22
44,6
45,7
46,15
47,14
48,12
49,13
