0,0.538790068918
1,0.519322201292
2,0.636697765893
3,0.609622966522
4,0.709175274619
5,0.538567895676
6,0.666069713395
7,0.655720785667
8,0.624158016103
9,0.579247647314
10,0.623074484816
11,0.684833168244
12,0.682301904617
13,0.705129508115
14,0.611314665079
15,0.79588997167
16,0.613161613747
17,0.621850041839
18,0.545149288752
19,0.541559470972
20,0.651226551243
21,0.502023681723
22,0.586779087052
23,0.725705097773
24,0.614623851537
25,0.53118052136
26,0.640199995759
27,0.66954032231
28,0.68693510756
29,0.510919044988
30,0.68013934805
31,0.585112841807
32,0.485619127077
33,0.528952092625
34,0.793540654784
35,0.627212773931
36,0.637275263325
37,0.568490420013
38,0.469125257195
39,0.486313921731
40,0.64763994695
41,0.525433696826
42,0.539981102563
43,0.541913321689
44,0.578817951416
45,0.0
46,0.619921478508
47,0.635679969921
48,0.705130765662
49,0.541566949836
